Student_ID,DID_Address,Full_Name,Degree,Graduation_Year,Email
5ec8ff3c,did:ethr:0x14df38e820f495ac3696b2e021b7c31e4f57c98b,Amanda Weeks,B.Sc. Information Technology,2026,robertknox@gmail.com
4483811d,did:ethr:0x0936f41223d01efd7b41979fd2abf3bc2fa22c69,Robert Mejia,B.Sc. Information Technology,2026,jasonbailey@hotmail.com
258e3c3b,did:ethr:0x098a3ab006ee6aa1ecce664986179c476769bbe9,Andrea Newton,B.Sc. Information Technology,2026,vazqueznicholas@hotmail.com
56b27228,did:ethr:0xc18118f8d2cc912ab584a80e5e0e8db60aa9c7e8,Catherine Fox,B.Sc. Information Technology,2026,icrawford@hotmail.com
008c2f54,did:ethr:0x09924c0a3b271f5a1e7a70c148e9ac5aa3f65dad,Michael James,B.Sc. Information Technology,2026,zacharymorales@yahoo.com
b586954f,did:ethr:0xef8910f14dcc8d281d421bacac29fa55d44148b0,Timothy Humphrey,B.Sc. Information Technology,2026,caitlin11@yahoo.com
61d207af,did:ethr:0x1c41ca4c45362943a0397dd37e1eb426f446e0ff,Jose Hudson,B.Sc. Information Technology,2026,david91@hotmail.com
16088528,did:ethr:0xd25655243929a322ef5e13dff3741a31183c3a48,George Moore,B.Sc. Information Technology,2026,clarkmichelle@hotmail.com
22b4f523,did:ethr:0x9cc73bfca1d8b3a0ef10b8c21e160d21140c2b36,Tina Johnson,B.Sc. Information Technology,2026,cynthiaalvarez@gmail.com
ac6dedbb,did:ethr:0xdb46f93cc14d3fcaf5982f6ac6d1a74bcf1a7995,Kevin Mason,B.Sc. Information Technology,2026,mahoneymiranda@yahoo.com
24ebe694,did:ethr:0xdecf01d64465931ceced01fa35e9142633453894,Shannon Ramos,B.Sc. Information Technology,2026,tbates@yahoo.com
3d4049a4,did:ethr:0x46c35d9c3f540f247412435d708965139dd80fe5,Kelly Rhodes,B.Sc. Information Technology,2026,reeddavid@hotmail.com
5c4b0122,did:ethr:0xdcd85bd0a0a1b780beeca6393fa1685102c635b4,Daniel Rodriguez DVM,B.Sc. Information Technology,2026,riggspaul@hotmail.com
b3e2702f,did:ethr:0x2ca077d9890dc86c355e3274f50f1adf7c4b6e2d,Michael Hebert,B.Sc. Information Technology,2026,brandylopez@gmail.com
3b1df384,did:ethr:0x9873909c74eb4c27b4b9a337a197edda84391c74,Brooke Newman,B.Sc. Information Technology,2026,jason77@gmail.com
1e4a334f,did:ethr:0x1064a510004052117bc9bc2b707f227f241c0ed8,Kevin Wilkerson,B.Sc. Information Technology,2026,harperthomas@hotmail.com
d32e8842,did:ethr:0x35dbbe9326b626fdeae4b6a7e3281403f0c42a6f,Isabel Anderson,B.Sc. Information Technology,2026,michaelross@hotmail.com
f6c214a4,did:ethr:0x24101298d53bfed31b18dd19c5ced334d24a332f,Elizabeth Smith,B.Sc. Information Technology,2026,julian03@gmail.com
d300e5b0,did:ethr:0x92bd4efb2042a770694425b76b6f019f45ae5f6b,David Cross,B.Sc. Information Technology,2026,jmckinney@yahoo.com
db336b05,did:ethr:0x05a0dae1d50dd196310a698eb1cc1f3d849aa4bb,Donna Bryant,B.Sc. Information Technology,2026,julierhodes@gmail.com
98f89425,did:ethr:0xc8be6542e5d800f535552f618aeed138c54bd7dd,Joseph Ferguson,B.Sc. Information Technology,2026,susanlopez@hotmail.com
56fc0e8d,did:ethr:0xc1666d245d3dbe882575609e3a960ce7faca87f6,Steven Smith,B.Sc. Information Technology,2026,lamchristina@gmail.com
13503bec,did:ethr:0x5edaa575eddaf38483212915393668684e5c1c0c,Tracy Hart,B.Sc. Information Technology,2026,garrett36@hotmail.com
74211001,did:ethr:0xdf9803af3916b0d980a8286e9247906e0d4fcedc,Stephen Bell,B.Sc. Information Technology,2026,orodriguez@yahoo.com
5d7b0fa9,did:ethr:0x35b40508e05f36ff7dd004a5602bf9af5a89f39f,Keith Lowery,B.Sc. Information Technology,2026,thompsontroy@gmail.com
93ac4fa3,did:ethr:0x9f374e997c93b565e8d99fce1dc2021315daebdd,Kristin Cervantes,B.Sc. Information Technology,2026,slittle@yahoo.com
ce44c260,did:ethr:0x5c8a7032708008ccfba9ed2ed8728a12b4ea4d98,Travis Mccarthy,B.Sc. Information Technology,2026,nicholsontina@yahoo.com
c7b9fd1e,did:ethr:0x6fe7cefe04661365b7282ea568c2db6af3f7bb6f,Tyler Wilson,B.Sc. Information Technology,2026,jordanfrancisco@yahoo.com
1307bc62,did:ethr:0x3fca09fb80f085e2793c59fb50720ab3782f2116,Amy Spencer,B.Sc. Information Technology,2026,gharris@yahoo.com
a3598394,did:ethr:0x059678f49f843a965d4120d57c3553663b16942b,Lisa Arellano DVM,B.Sc. Information Technology,2026,christopherhoward@gmail.com
4c6ab476,did:ethr:0xb8a9415eeac587f171f8b9399ffbcabc09256a34,Tara Miller,B.Sc. Information Technology,2026,jessicawest@gmail.com
46b0486e,did:ethr:0x8e6c94d07cfcd95220658dab791112f386928d1b,Mrs. Stacey Cowan,B.Sc. Information Technology,2026,sally06@hotmail.com
095dad26,did:ethr:0xf16f3870d6b0cbaad1d4b49fb9ccaa2315cd3a3e,Calvin Phillips,B.Sc. Information Technology,2026,marshallkenneth@yahoo.com
e74d31ed,did:ethr:0x7681c5d0e4f9f0f717fa64d43c1c1e4967565fd0,Jennifer Garcia,B.Sc. Information Technology,2026,gherring@hotmail.com
61dc2826,did:ethr:0x8095ff40b618fbd2131826aa94274194b67c8067,Amy Moody,B.Sc. Information Technology,2026,gonzalezrachael@gmail.com
1d149224,did:ethr:0x5f239c5d3c0b06610f9efed0577e94fa2da26a02,Bianca Gonzalez,B.Sc. Information Technology,2026,brianpeters@hotmail.com
8579bc31,did:ethr:0xb1b403d3d2c2c2dff137e1d76332523412b9db86,Robert Perry,B.Sc. Information Technology,2026,lreyes@hotmail.com
29cbe981,did:ethr:0x606157fd9fbaa286e88987ea0d00df6b3a86520b,Michael Marsh,B.Sc. Information Technology,2026,jenny82@hotmail.com
4ec01316,did:ethr:0x6f5f0ac4a57472cbdbf89029367ca7e87144047b,Cassandra Horn,B.Sc. Information Technology,2026,cgutierrez@gmail.com
965aa776,did:ethr:0x70e662bbafa48d4a14b7100a74823e90a8fe7ebe,Juan Reid,B.Sc. Information Technology,2026,ghart@yahoo.com
6c71fafc,did:ethr:0x37215b24b039f4ae3f631127ab48af5dc5675f21,Jonathan Mcneil,B.Sc. Information Technology,2026,joerichmond@yahoo.com
e1300a80,did:ethr:0x79265422287e0b61e8596acb8e62af951dde97b7,Katherine Thornton,B.Sc. Information Technology,2026,xhunter@yahoo.com
52fb55a0,did:ethr:0x6f2913a43235290da8f88294784cf5da1a67a4c8,Alexis Blanchard,B.Sc. Information Technology,2026,woodstaylor@yahoo.com
51d8338e,did:ethr:0x33c163e39fbb2bd7bb1c85de3d0cb9fd0a76ab77,Elizabeth Goodman,B.Sc. Information Technology,2026,nancy80@yahoo.com
aaf4bb18,did:ethr:0x47a69ebb45cab5dcb1f175c6639ec841eb151331,Ronald Andrews II,B.Sc. Information Technology,2026,ferrelljessica@gmail.com
6c954f61,did:ethr:0x92a241b1625fa54be6184212abae42f187deba2a,Alfred Mercer,B.Sc. Information Technology,2026,christopher16@yahoo.com
88a6442c,did:ethr:0x92dfb691512019dfc955a7c4a5f34c8b96382e87,Timothy Vasquez,B.Sc. Information Technology,2026,zlee@yahoo.com
aef6e25c,did:ethr:0xf9e9b35d9b43b561d2289bf2cd2168229ce6e06a,Daniel Vargas,B.Sc. Information Technology,2026,brendalittle@hotmail.com
deccc0b1,did:ethr:0xf987ee31b5751b002f0c697070140dbcd35bfddc,Crystal Stephens,B.Sc. Information Technology,2026,ryansimon@yahoo.com
14101dca,did:ethr:0x0413722b7ffbf137fd4602d5d95340ed5152a5e3,Kristen David,B.Sc. Information Technology,2026,shepardreginald@yahoo.com
cb9ddd3a,did:ethr:0x86983c97e20893c28b277d5e92cc597f781f876e,Kaitlin Allison,B.Sc. Information Technology,2026,christopherhull@hotmail.com
9d0e17e7,did:ethr:0xbdddb7ba09f8856cb5265f1eeb68ea402644b618,Jessica Martinez,B.Sc. Information Technology,2026,burtonbetty@hotmail.com
8eac2799,did:ethr:0x24ae99c90275ad70ca980b7d1ecb872884769cb6,Marilyn Warner,B.Sc. Information Technology,2026,williamskayla@yahoo.com
4c79de41,did:ethr:0x08a6a4d3004a014d78b1237096dd56431867433a,Carrie Snow DDS,B.Sc. Information Technology,2026,anita95@yahoo.com
a7f22689,did:ethr:0x75b1cc5d12d42abb14079a875a8b8077706a75f7,Angela Fisher,B.Sc. Information Technology,2026,ricardo40@hotmail.com
a9fcaa3f,did:ethr:0x3b45d0cc60af7d3369d663e319ec8c48980cc781,Samuel Bowers,B.Sc. Information Technology,2026,davidjackson@hotmail.com
df2ba981,did:ethr:0x23592e6ed981c9a85093fd3ea4a305335f7081ad,Carol Perez,B.Sc. Information Technology,2026,ferrellwilliam@yahoo.com
ccd8e56d,did:ethr:0x44234dc14a29915409ae386eeac29aa109d11f01,Alicia Mcdonald,B.Sc. Information Technology,2026,samuelsalazar@hotmail.com
8787c414,did:ethr:0x4d1b35cb123610e5a8406d875987427de8c06828,Michael Butler,B.Sc. Information Technology,2026,jaime27@yahoo.com
d6770447,did:ethr:0xc006dea1ec466901a75c55b2e099877ea2cceb1d,Jacob Ruiz DDS,B.Sc. Information Technology,2026,qsharp@gmail.com
de5ba23a,did:ethr:0x3e330470d3f4b2fa8d6953dea1a8e61ac5ee51c9,Benjamin Pratt,B.Sc. Information Technology,2026,elizabeth26@gmail.com
7be4eece,did:ethr:0x74c457d31856a16eb2e09c92f9691cf877c8a369,Joshua Parsons,B.Sc. Information Technology,2026,rosemcdonald@yahoo.com
d592d85c,did:ethr:0xa12f408e036e60a6c86fb6cce14379bd661d5d67,Christopher George,B.Sc. Information Technology,2026,hartrachel@gmail.com
7b5abd2f,did:ethr:0x89086b7c5c7bb2dbd174db8cf22efe25d5f5ad5d,Erin Winters,B.Sc. Information Technology,2026,cynthia09@gmail.com
1519127f,did:ethr:0xa1014ded31cabb84a4112d5c2f3793ab5d1ed8f6,Michele Perez,B.Sc. Information Technology,2026,colemanjohn@gmail.com
3a1cf7f8,did:ethr:0xb7de99daa7817da2d36a8fcf1cd8d95a543a29bf,Cynthia Acevedo,B.Sc. Information Technology,2026,anna59@yahoo.com
491245e1,did:ethr:0x820d3af55fe5e79b96592c44f637d60d4644ec1f,Larry Williamson,B.Sc. Information Technology,2026,thompsonzachary@yahoo.com
d0cf11c9,did:ethr:0xbe3711355676bbccb1d8af5ef7dbc7d43245c1c0,Lori Williams,B.Sc. Information Technology,2026,sreyes@hotmail.com
3c013521,did:ethr:0x7e0ed8b9a4afcf8b0f31003eb794f0dc5966cfd4,Elizabeth Nguyen,B.Sc. Information Technology,2026,morgandickerson@gmail.com
1364cfa5,did:ethr:0x9ca259e6aeeeb1db95f5e2c6b83aff098b17685d,Stephen Kelley,B.Sc. Information Technology,2026,sophiaadams@gmail.com
3ab89999,did:ethr:0x88564680f3da3a75705ef6a5568d1651cb7d9d48,Monica Romero,B.Sc. Information Technology,2026,christiananderson@yahoo.com
8bfae8bd,did:ethr:0x9df527589791ef0d77de806f5104bc351550b860,Michelle James,B.Sc. Information Technology,2026,jamiesmith@hotmail.com
689219cb,did:ethr:0x7711508c3032d6feacc4da3cabd4f37c34740ec9,Ethan Allen,B.Sc. Information Technology,2026,gwhite@hotmail.com
d5093d74,did:ethr:0xa9de9beb303bd49cf9f720abca926b9c48378fa4,Kathleen Beard,B.Sc. Information Technology,2026,fking@hotmail.com
f3c90029,did:ethr:0xb9c76397ffe2f94a1d2ff2fddf03b82820d948e6,Leslie Rogers,B.Sc. Information Technology,2026,christopherallen@hotmail.com
8e2791e5,did:ethr:0x8b40fecfb3855f0e9b44f87af75190a4b65a8d9e,Anne Johnson,B.Sc. Information Technology,2026,fwilson@yahoo.com
db587628,did:ethr:0x1645ff8a2749683134906f7af74334674518bc12,Daniel Singh,B.Sc. Information Technology,2026,donald62@yahoo.com
3fa33cef,did:ethr:0x8945c967a64e4210ec504637b192beeee5e80658,Isaac Nguyen,B.Sc. Information Technology,2026,xwhite@gmail.com
e86c1c45,did:ethr:0x7afd7759a0fa7e1ddd5436abd08f7ff84bf1fad9,Patrick Whitaker,B.Sc. Information Technology,2026,cbowen@gmail.com
e03281dc,did:ethr:0x68332d3ae3e50101bee916593e53aebca0583ac9,Karen Stevens,B.Sc. Information Technology,2026,youngdavid@hotmail.com
02f8d007,did:ethr:0xc7ac1b78b7e2f1a87b572ab7b17c58ef39b63d14,Nicole Liu,B.Sc. Information Technology,2026,wmonroe@yahoo.com
1f14ccdc,did:ethr:0x06fb8c87b3173ac4750a7cf3b8820c4b29b6ba47,Cory Reyes,B.Sc. Information Technology,2026,crystalperez@yahoo.com
f07ef160,did:ethr:0x3260b0e264d28027b38ce33241e25b12689e512d,Samantha Murphy,B.Sc. Information Technology,2026,utucker@yahoo.com
24b6ac40,did:ethr:0x7f3593261b3d0c87d8e2a1d7c16974989c06d599,Omar Mitchell,B.Sc. Information Technology,2026,russojustin@hotmail.com
31d8851e,did:ethr:0xa81c3175dc4b804666af5a409dbc87ac0e636774,David Bennett,B.Sc. Information Technology,2026,thamilton@hotmail.com
c873cc08,did:ethr:0x8db68270285e58357841416836ae653453a4e415,Laura Rollins,B.Sc. Information Technology,2026,mzavala@hotmail.com
a77cfc48,did:ethr:0xbf041e34136cc02bac34c1700f029e778113b2dd,Sara Allen,B.Sc. Information Technology,2026,elizabethmartin@hotmail.com
533f1b5b,did:ethr:0xb58e7f252dc2737d84922f498054e044d956df9f,Christopher Miller,B.Sc. Information Technology,2026,fisherryan@gmail.com
34d21f98,did:ethr:0xc4ee70b31a63dd3f54f67030a14464c90ce86be6,Lance Johnson DDS,B.Sc. Information Technology,2026,cookchristine@gmail.com
d454592f,did:ethr:0xac98e8066ac55ab2a84202a6183f15f850bbe488,Jessica Chavez,B.Sc. Information Technology,2026,brianawarren@gmail.com
29a291ed,did:ethr:0x724117ff90a57fa475e5d608b6a72c002e34dbd5,Rebecca Gray,B.Sc. Information Technology,2026,pwilliams@hotmail.com
665bf8d0,did:ethr:0xd62b6c4cb723d69bf970e552d13a564e5fb66ef1,Dr. Haley Hamilton,B.Sc. Information Technology,2026,larrycurry@gmail.com
c0f3cbed,did:ethr:0x69e5c6b8c06e5206b3a380e1eb20dcdf05294526,Sandra Shields,B.Sc. Information Technology,2026,cassiehoward@yahoo.com
c56ec2b0,did:ethr:0x6fa7389ab3bedc0610d4c4fdce80a0ce7e5aa0b5,Gina Ramirez,B.Sc. Information Technology,2026,dhogan@yahoo.com
ac1a31cf,did:ethr:0xc168d8493cf301b952c0ba79fbcd7fc1f7c6ca21,Tracie Hurst,B.Sc. Information Technology,2026,murphydonna@yahoo.com
dcfd0d05,did:ethr:0x73a2d23a1ca6e2fe0cccff2b59210a15b2dd7c14,Sharon Solomon,B.Sc. Information Technology,2026,brandon22@gmail.com
50794e32,did:ethr:0x6ff67e8b0de6f2c46046d9619b217b74c6f62e45,Sean Hall,B.Sc. Information Technology,2026,jimenezrachel@gmail.com
a9636199,did:ethr:0xa70865f16004c1fb4b3e086e787cba52ec240610,Misty Ford,B.Sc. Information Technology,2026,wellsmichelle@gmail.com
ce2e1d83,did:ethr:0x2058555ab8f293eb6846a6dd4e95eb03e182d689,Heather Wagner,B.Sc. Information Technology,2026,susanballard@hotmail.com
9eb901ee,did:ethr:0x7f0bd97419725a9f71bdbee3ef8a0caae1f6f5c5,Debbie Garrett,B.Sc. Information Technology,2026,kevin18@hotmail.com
9f47a45a,did:ethr:0xc6fdd70c065531204ad44877fe51323317a138a1,Joseph Nolan,B.Sc. Information Technology,2026,nflores@gmail.com
9e6692d1,did:ethr:0x62986196604004d408f7c70c5500985629dc2429,Edward Montgomery,B.Sc. Information Technology,2026,alvinschmidt@gmail.com
3b0b70a6,did:ethr:0x3141b98b13cec66c3abfee9ebd9e2f9858d04ac1,Jeffrey Tanner,B.Sc. Information Technology,2026,amy90@hotmail.com
6daab4e8,did:ethr:0x6dbeec4554f5593e166210d1d5d3af50adf4c20e,Timothy Jones,B.Sc. Information Technology,2026,jenniferkelly@gmail.com
5ffbf21d,did:ethr:0xebdef072816851f67f50b8e71234978c41d1e4a0,Erin Briggs,B.Sc. Information Technology,2026,oirwin@yahoo.com
4f7c85f5,did:ethr:0x8b3ef14235765b882c663861b93c6cf9524822a2,Joseph Garcia,B.Sc. Information Technology,2026,davidgriffith@gmail.com
2c989661,did:ethr:0x5bdb9dfd21c28601e971552ada985b13c69e25bd,Tara Gallegos,B.Sc. Information Technology,2026,parkeramy@hotmail.com
7610fc23,did:ethr:0x91ac7af3372ae83abef3e39570d55d58d40cce96,Mrs. Ashley Walters,B.Sc. Information Technology,2026,erica31@hotmail.com
aba28b54,did:ethr:0x1379d9a43f3cc066fc97e3a852119203ef73868e,Jason Walsh,B.Sc. Information Technology,2026,whitejennifer@gmail.com
694d3d30,did:ethr:0x1d3d1f8572fe6c33c0d3da40edfdea979aac6934,Laura Johnson,B.Sc. Information Technology,2026,eperez@gmail.com
6016a48d,did:ethr:0x724bae3e884591560bab042d26e15759d1ceedbc,Linda Fuentes,B.Sc. Information Technology,2026,travis54@gmail.com
0902677d,did:ethr:0xc7d8cad1cb1a7b5304f13089c5e58a2f500d74d4,Angela Roberts,B.Sc. Information Technology,2026,andersondeborah@gmail.com
38a0f6a9,did:ethr:0x6ee35c5fbfc041f8f0e69a1953ec0ad99667ce08,James Woodard,B.Sc. Information Technology,2026,hayeswilliam@hotmail.com
278becf1,did:ethr:0x687dd4359e49220f391b71c05f6ce2e5d4a7c6e1,Ruth Pacheco,B.Sc. Information Technology,2026,xpetty@yahoo.com
659d99cf,did:ethr:0x6065782df1762a863e797407b462522e2c1d7e5b,Wayne Johnson,B.Sc. Information Technology,2026,richardsonjoseph@hotmail.com
46d0744e,did:ethr:0xac8dbde7b861370f2e64043184d6bd8377517d2e,Antonio Poole,B.Sc. Information Technology,2026,rmorgan@gmail.com
2e14ec96,did:ethr:0x44024f153de66528e81b8abf97253eae47f620c8,Jordan Tucker,B.Sc. Information Technology,2026,andrew77@gmail.com
4faccbcd,did:ethr:0x5f05b1a8ab6ca81e3fedce6d44fc0b69e7d36f50,Angela Lowe,B.Sc. Information Technology,2026,andreahernandez@yahoo.com
7db12c16,did:ethr:0x2ce3cf772a04ce86867106ec3c8d850fc1bf594f,Larry Arroyo,B.Sc. Information Technology,2026,tgrant@hotmail.com
da33c7e2,did:ethr:0xa5224a68195d3f40f431f9eb633f390f3afd8d98,John Bruce,B.Sc. Information Technology,2026,ulopez@hotmail.com
59fc1680,did:ethr:0xe91b9a54dc159117c1e44e2cccd5a49f4f59b076,Thomas Santiago,B.Sc. Information Technology,2026,ahudson@yahoo.com
ab7f18e6,did:ethr:0x9c62523c517f3596b03f0651efad3c0506ed36bf,Melissa Anderson,B.Sc. Information Technology,2026,garrett05@yahoo.com
da72def7,did:ethr:0x81f81678b7566167bd1195d0a22a4d93003545f7,Devon Smith,B.Sc. Information Technology,2026,rachaelbeck@hotmail.com
961bf081,did:ethr:0x20fe3cb479bfa27a6729a0aad7bc1a5cee30ecaa,Brian Mason,B.Sc. Information Technology,2026,bridgetjones@gmail.com
f2e6db09,did:ethr:0xd16320430cbf0624b85e7d529fbccfadee583058,John Martinez,B.Sc. Information Technology,2026,keith22@hotmail.com
4cbf4082,did:ethr:0x209695a5e59200e9ae3aa36d65ed35763b8cd90f,Steven Buchanan,B.Sc. Information Technology,2026,david40@gmail.com
64658ad8,did:ethr:0xe38a37924974cbb653be69f06a8496fe396c6294,Jessica Ho,B.Sc. Information Technology,2026,james44@hotmail.com
aff5433d,did:ethr:0xe4c55a6c1d13833a17e84c97e5862147c29d0634,Tammie Smith,B.Sc. Information Technology,2026,wolfmorgan@hotmail.com
185ddf2e,did:ethr:0xff1a6fe784cadc86bdfd2174051e668119024960,Christopher Martin,B.Sc. Information Technology,2026,jmcdonald@hotmail.com
d020fa2b,did:ethr:0xb44129cd50f0edb904809cd3d02ef154ff43ae6b,Jared Robles,B.Sc. Information Technology,2026,wcamacho@yahoo.com
bbcd3414,did:ethr:0xc613b48b2ffe4c7f1aebb053e0f0dc1abc05d32f,Kim Thompson,B.Sc. Information Technology,2026,beverlybrown@yahoo.com
a1801ef8,did:ethr:0xcaec9afdc5a1134ad4a0fbef85f02e79e11370a3,Tiffany Brown,B.Sc. Information Technology,2026,kleinjared@hotmail.com
4cd8fcbc,did:ethr:0x12d2313d4cea47064e424445a3d38891120b14ea,Douglas Small,B.Sc. Information Technology,2026,donaldwilliams@hotmail.com
309359c3,did:ethr:0xd0f54a58b21119e38c3102668e1451007215ded2,Molly Bowen,B.Sc. Information Technology,2026,chenrobert@hotmail.com
be332ffa,did:ethr:0xbc0211ffc1a462411ba3415918b96a848091c209,Alan Johnston,B.Sc. Information Technology,2026,jacob00@hotmail.com
cd122caa,did:ethr:0x5aff85441ac73052c22b55e75fae0d860c354866,Robert Brown,B.Sc. Information Technology,2026,jwhite@yahoo.com
f10afe29,did:ethr:0x7f9e68d03a19688f1c55b069c691b6961c14dba1,Michael Jacobs,B.Sc. Information Technology,2026,riverapaul@hotmail.com
674a35d9,did:ethr:0xef244370cd616b1ad0b487e8948dde923e6c88fa,Christina Morris,B.Sc. Information Technology,2026,sliu@hotmail.com
802f834c,did:ethr:0x79105f6c5b87a4b5cbef1691385b080290b86428,Ashley Lewis,B.Sc. Information Technology,2026,timothy85@hotmail.com
3c4ac450,did:ethr:0xa532017b3d568742a0defc2e6cf8ef4202378ca1,Jill Hernandez,B.Sc. Information Technology,2026,sonya16@yahoo.com
5c80defd,did:ethr:0x2064b98eb43d66e41d3119d76295da4f0bd83a62,Mrs. Stephanie Villanueva,B.Sc. Information Technology,2026,jacobschristopher@hotmail.com
9276c230,did:ethr:0x434d44c9956810c4a37557428317b522cd9a40cb,Brandy Ray,B.Sc. Information Technology,2026,bakerantonio@yahoo.com
ef00ff8b,did:ethr:0x8d1ea51cb0c28a4224eb29679cbf87c136276e26,Carrie Rodgers,B.Sc. Information Technology,2026,jasmineanderson@hotmail.com
0b9ce662,did:ethr:0xba26e4e0006a85e9160f931c3cc8ea2643f196b6,Jose Martin MD,B.Sc. Information Technology,2026,barberkara@yahoo.com
6fafe37d,did:ethr:0x4256ff4bef5526caf2dae1df39fbb17f3b9f0a49,Craig Robertson,B.Sc. Information Technology,2026,zjacobson@hotmail.com
d3bcf3da,did:ethr:0x4f28d416434f38093e38666386b87339f3f76fd4,Glenda Wright,B.Sc. Information Technology,2026,rsherman@gmail.com
89e3e217,did:ethr:0x258c041f3c0baf349443b4bbcf79028c145a7e0d,Kenneth Jones,B.Sc. Information Technology,2026,josborn@gmail.com
20783e1d,did:ethr:0x7a878c06645abda81ff8231c8fe13280e45d94f2,Benjamin Wood,B.Sc. Information Technology,2026,anthonyjordan@hotmail.com
f857ac41,did:ethr:0xb81cadd2a15038fba19fdd55e63de97a135d413d,Matthew Chung,B.Sc. Information Technology,2026,linda05@hotmail.com
e014d4b8,did:ethr:0xed2a6ef541010e7fc2f95674507d0751672d8f67,Patrick Lee,B.Sc. Information Technology,2026,umcguire@hotmail.com
43a3ac3b,did:ethr:0xd8f33fd86802db52a7d2cb01205e543e1d90e586,Laura Andrade,B.Sc. Information Technology,2026,nathan10@yahoo.com
14afc0d1,did:ethr:0x1b4cd6386d84e8656a602e6e04986b0ed9a20a3e,Nancy Li,B.Sc. Information Technology,2026,bruceharrison@gmail.com
2a69d9f6,did:ethr:0x91e24678693f1fdc10d27a901bb041f14f282c50,Daniel Vasquez,B.Sc. Information Technology,2026,jmaynard@yahoo.com
14e1fa38,did:ethr:0x91e400decb72b2348c00537a3882c549c1fbf145,Matthew Harris,B.Sc. Information Technology,2026,phillipscheryl@gmail.com
8cc42a2a,did:ethr:0xe46948ac8d8ffceb9fc18d46feead7cae5febafa,Lisa Brady,B.Sc. Information Technology,2026,rebecca53@hotmail.com
08b8a451,did:ethr:0x7915d44d4529dd4e7f9cefeaeec5b8307ffc7300,Nicholas Richardson,B.Sc. Information Technology,2026,hector21@hotmail.com
02b28e3f,did:ethr:0xb0d44041b03d0836a5fd3f6e6d08da691ba45756,Charles Curtis,B.Sc. Information Technology,2026,sarah76@gmail.com
bcd92a79,did:ethr:0x23e710bc141ea51f8ca22c05e084a45cb768d80a,Richard Clark PhD,B.Sc. Information Technology,2026,tonya78@yahoo.com
bda8e52e,did:ethr:0xe32c3eb31b9daaf514c625b65acaf76595d8115e,Elizabeth Smith,B.Sc. Information Technology,2026,tracy93@yahoo.com
34d6a64f,did:ethr:0x4ffdd5da5a4a0df8b533475d16eb952b7de327fc,Vincent Gardner,B.Sc. Information Technology,2026,roger99@hotmail.com
c3c55754,did:ethr:0xd3670c425547a4a9b61b823fc866858a50d3f0d3,Matthew Bradley MD,B.Sc. Information Technology,2026,craig78@hotmail.com
71c2a1e4,did:ethr:0xf378edb254248550e5f56ab25777a9173866ef2d,Michael Duffy,B.Sc. Information Technology,2026,matthewrusso@yahoo.com
e8032104,did:ethr:0x04284e2b1003e982c2484e2f8ef164bdc6747439,Matthew Duncan,B.Sc. Information Technology,2026,matthewholmes@hotmail.com
e367e96a,did:ethr:0xfd0718369f56e6ad0e788decda26f812168c8a61,Teresa Henderson,B.Sc. Information Technology,2026,walkernathan@hotmail.com
646d24c7,did:ethr:0xe3cbcf08306b463aff5957034f086e2464f61032,Hayley Villanueva,B.Sc. Information Technology,2026,rodriguezjennifer@yahoo.com
30a8d0bf,did:ethr:0xfada98d6b914617a78ccb2d9b316602f111236c6,Garrett Burton,B.Sc. Information Technology,2026,nancy04@gmail.com
4933988c,did:ethr:0x44d4d98aca062232fde0ba7d8e6f0bacc6e33e7f,Nancy Martinez,B.Sc. Information Technology,2026,owashington@gmail.com
bffc767f,did:ethr:0xad7fb6306e96d1c118c9350ba7136bb8328cc4d0,Brian Hebert,B.Sc. Information Technology,2026,christinamckay@hotmail.com
458fcc89,did:ethr:0x12fbb8f40234545ba0e3a973fadb13a408f5b0a4,Mr. Christopher Gordon,B.Sc. Information Technology,2026,tiffany77@hotmail.com
bf6d6edd,did:ethr:0x666365cc9357e9d686a04bda569d7a6af22119e9,Audrey Dennis,B.Sc. Information Technology,2026,john36@hotmail.com
6ce1f46d,did:ethr:0x827387f02f28253e6c4475aa6b7b117192f8bfa6,Robert Smith,B.Sc. Information Technology,2026,cathyhorton@yahoo.com
f6f07a80,did:ethr:0x99399b34e2669186080f2912d4a05b86463fc6a7,Jeffrey Aguilar,B.Sc. Information Technology,2026,shannonjames@hotmail.com
351bf759,did:ethr:0xa686dd60ac9ee2c2ca1af6511b975d452d6fff86,Brent Joyce,B.Sc. Information Technology,2026,matthewmendez@gmail.com
b77d36ee,did:ethr:0x9ee3893ed677ba6641b908928d9f126c60093459,Michael Porter,B.Sc. Information Technology,2026,hornphilip@hotmail.com
d0423dad,did:ethr:0x0a8c0524dd5b3427df2bfdfca8003bcdda701e00,Ruben Johnson,B.Sc. Information Technology,2026,smithsharon@gmail.com
4faa8e34,did:ethr:0xc0e7ffece0a3b8090cebdf2a1b24d358c41c8dda,Kelly Khan,B.Sc. Information Technology,2026,vfrazier@gmail.com
aad628aa,did:ethr:0x816e2644bc36a4791ef503e8eb97cba157f10d33,Jon Clark,B.Sc. Information Technology,2026,christine46@gmail.com
a83ba628,did:ethr:0x2512d2e3fe1fcc334ca55edbd5cdff178ab73a76,Nancy Carpenter,B.Sc. Information Technology,2026,tsalazar@yahoo.com
10f91c47,did:ethr:0x00428a463c86ddf29c0e61488373e6802b67b559,Crystal Nelson,B.Sc. Information Technology,2026,jjones@yahoo.com
